+------+---------------------------------------------------------------------------------+------------------------+---------------+
| Rank |                                    Drug Name                                    |      Target Name       | Binding Score |
| 307  |                                 NCGC00386621-02                                 | SARS-CoV2 3CL Protease |     19.50     |
| 308  |                                 NCGC00380709-01                                 | SARS-CoV2 3CL Protease |     19.50     |
| 309  |                         NCGC00015542-06&NCGC00015542-07                         | SARS-CoV2 3CL Protease |     19.55     |
| 310  |                                 NCGC00380477-01                                 | SARS-CoV2 3CL Protease |     19.56     |
| 311  |                                 NCGC00485026-01                                 | SARS-CoV2 3CL Protease |     19.57     |
| 312  |                                 NCGC00385528-01                                 | SARS-CoV2 3CL Protease |     19.58     |
| 313  |                                 NCGC00179663-03                                 | SARS-CoV2 3CL Protease |     19.60     |
| 314  |                                 NCGC00380997-01                                 | SARS-CoV2 3CL Protease |     19.65     |
| 315  |                                 NCGC00485175-01                                 | SARS-CoV2 3CL Protease |     19.79     |
| 316  |                                 NCGC00380798-01                                 | SARS-CoV2 3CL Protease |     19.84     |
| 317  |                                 NCGC00390674-01                                 | SARS-CoV2 3CL Protease |     19.84     |
| 318  |                                 NCGC00408921-01                                 | SARS-CoV2 3CL Protease |     19.92     |
| 319  |                                 NCGC00384793-01                                 | SARS-CoV2 3CL Protease |     19.95     |
| 320  |                                 NCGC00420882-01                                 | SARS-CoV2 3CL Protease |     20.04     |
| 321  |                         NCGC00345858-02&NCGC00345858-03                         | SARS-CoV2 3CL Protease |     20.13     |
| 322  |                         NCGC00346602-01&NCGC00346602-02                         | SARS-CoV2 3CL Protease |     20.14     |
| 323  |                                 NCGC00499248-01                                 | SARS-CoV2 3CL Protease |     20.14     |
| 324  |                                 NCGC00260929-01                                 | SARS-CoV2 3CL Protease |     20.16     |
| 325  |                                 NCGC00384806-01                                 | SARS-CoV2 3CL Protease |     20.22     |
| 326  |                                 NCGC00242503-02                                 | SARS-CoV2 3CL Protease |     20.22     |
| 327  |                                 NCGC00386168-01                                 | SARS-CoV2 3CL Protease |     20.32     |
| 328  |                                 NCGC00485981-01                                 | SARS-CoV2 3CL Protease |     20.32     |
| 329  |                                 NCGC00485983-01                                 | SARS-CoV2 3CL Protease |     20.32     |
| 330  |                                 NCGC00485982-01                                 | SARS-CoV2 3CL Protease |     20.32     |
| 331  |                         NCGC00347398-04&NCGC00482518-02                         | SARS-CoV2 3CL Protease |     20.32     |
| 332  |                         NCGC00018204-10&NCGC00018204-13                         | SARS-CoV2 3CL Protease |     20.33     |
| 333  |                                 NCGC00162368-02                                 | SARS-CoV2 3CL Protease |     20.34     |
| 334  |                                 NCGC00370805-01                                 | SARS-CoV2 3CL Protease |     20.42     |
| 335  |                                 NCGC00263936-02                                 | SARS-CoV2 3CL Protease |     20.50     |
| 336  |                                 NCGC00385704-01                                 | SARS-CoV2 3CL Protease |     20.51     |
| 337  |                                 NCGC00385325-01                                 | SARS-CoV2 3CL Protease |     20.52     |
| 338  |                                 NCGC00378390-01                                 | SARS-CoV2 3CL Protease |     20.52     |
| 339  |                         NCGC00022398-05&NCGC00022398-13                         | SARS-CoV2 3CL Protease |     20.61     |
