+------+---------------------------------------------------------------------------------+------------------------+---------------+
| Rank |                                    Drug Name                                    |      Target Name       | Binding Score |
| 299  |                         NCGC00017326-05&NCGC00017332-06                         | SARS-CoV2 3CL Protease |     50.19     |
| 300  |                         NCGC00387861-02&NCGC00387861-03                         | SARS-CoV2 3CL Protease |     50.48     |
| 301  |                         NCGC00187912-12&NCGC00187912-13                         | SARS-CoV2 3CL Protease |     50.48     |
| 302  |                                 NCGC00385408-01                                 | SARS-CoV2 3CL Protease |     50.59     |
| 303  |                                 NCGC00017343-11                                 | SARS-CoV2 3CL Protease |     51.37     |
| 304  |                                 NCGC00181091-01                                 | SARS-CoV2 3CL Protease |     51.47     |
| 305  |                                 NCGC00092321-03                                 | SARS-CoV2 3CL Protease |     52.32     |
| 306  |                 NCGC00160421-02&NCGC00160421-03&NCGC00160421-04                 | SARS-CoV2 3CL Protease |     52.32     |
| 307  |                                 NCGC00378545-01                                 | SARS-CoV2 3CL Protease |     52.44     |
| 308  |                                 NCGC00485126-01                                 | SARS-CoV2 3CL Protease |     52.47     |
| 309  |                         NCGC00021226-04&NCGC00021226-05                         | SARS-CoV2 3CL Protease |     52.47     |
| 310  |                                 NCGC00167474-06                                 | SARS-CoV2 3CL Protease |     52.54     |
| 311  |                                 NCGC00263236-02                                 | SARS-CoV2 3CL Protease |     52.65     |
| 312  |                                 NCGC00168777-04                                 | SARS-CoV2 3CL Protease |     53.46     |
| 313  |                         NCGC00263521-01&NCGC00263521-07                         | SARS-CoV2 3CL Protease |     53.67     |
| 314  |                 NCGC00025060-15&NCGC00025060-22&NCGC00260705-01                 | SARS-CoV2 3CL Protease |     53.82     |
| 315  |                                 NCGC00385054-01                                 | SARS-CoV2 3CL Protease |     54.10     |
| 316  |                                 NCGC00408863-01                                 | SARS-CoV2 3CL Protease |     54.41     |
| 317  |                         NCGC00379044-01&NCGC00379044-02                         | SARS-CoV2 3CL Protease |     54.48     |
| 318  |                         NCGC00015399-11&NCGC00015399-16                         | SARS-CoV2 3CL Protease |     54.52     |
| 319  |                                 NCGC00386139-01                                 | SARS-CoV2 3CL Protease |     54.52     |
| 320  |                                 NCGC00346952-01                                 | SARS-CoV2 3CL Protease |     54.86     |
| 321  |                                 NCGC00167502-01                                 | SARS-CoV2 3CL Protease |     54.87     |
| 322  |                                 NCGC00346518-02                                 | SARS-CoV2 3CL Protease |     55.35     |
| 323  |                                 NCGC00253670-01                                 | SARS-CoV2 3CL Protease |     55.35     |
| 324  |                                 NCGC00179259-06                                 | SARS-CoV2 3CL Protease |     55.35     |
| 325  |                                 NCGC00261343-01                                 | SARS-CoV2 3CL Protease |     55.36     |
| 326  |                         NCGC00167832-03&NCGC00167832-06                         | SARS-CoV2 3CL Protease |     56.24     |
| 327  |                                 NCGC00159320-04                                 | SARS-CoV2 3CL Protease |     56.35     |
| 328  |                                 NCGC00380427-01                                 | SARS-CoV2 3CL Protease |     56.46     |
| 329  |                 NCGC00015054-12&NCGC00015054-20&NCGC00260721-01                 | SARS-CoV2 3CL Protease |     56.50     |
| 330  |                                 NCGC00386836-01                                 | SARS-CoV2 3CL Protease |     56.86     |
| 331  |                                 NCGC00386509-01                                 | SARS-CoV2 3CL Protease |     56.90     |
| 332  |                                 NCGC00378611-03                                 | SARS-CoV2 3CL Protease |     56.94     |
| 333  |                                 NCGC00380966-01                                 | SARS-CoV2 3CL Protease |     57.03     |
| 334  |                                 NCGC00179861-02                                 | SARS-CoV2 3CL Protease |     57.14     |
| 335  |                                 NCGC00386183-01                                 | SARS-CoV2 3CL Protease |     57.46     |
| 336  |                         NCGC00346666-01&NCGC00346666-03                         | SARS-CoV2 3CL Protease |     57.46     |
| 337  |                                 NCGC00385074-01                                 | SARS-CoV2 3CL Protease |     57.46     |
| 338  |                                 NCGC00379230-01                                 | SARS-CoV2 3CL Protease |     57.50     |
| 339  |                                 NCGC00485414-01                                 | SARS-CoV2 3CL Protease |     58.23     |
